"Original","Part of","Count","File","Volume","Game","Level"
"BONUS","BASE|ATTACK BONUS","1","Combat","","Pathfinder","1"
"sq","","11","Combat","","Pathfinder","1"
"ft","","11","Combat","","Pathfinder","1"
"Climb Speed","","1","Combat","","Pathfinder","1"
"Fly Speed","","1","Combat","","Pathfinder","1"
"Swim Speed","","1","Combat","","Pathfinder","1"
"Temp Speed","","1","Combat","","Pathfinder","1"
"Speed with Armour","","1","Combat","","Pathfinder","1"
"INIT","","1","Combat","","Pathfinder","1"
"Training","","1","Combat","","Pathfinder","1"
"Feats","","1","Combat","","Pathfinder","1"
"INITIATIVE","INITIATIVE BONUS","1","Combat","","Pathfinder","1"
"BONUS","INITIATIVE BONUS","1","Combat","","Pathfinder","1"
"ATTACKS","","1","Combat","","Pathfinder","1"
"Damage","","5","Combat","","Pathfinder","1"
"Critical","","5","Combat","","Pathfinder","1"
"Attack Bonus","","5","Combat","","Pathfinder","1"
"Type","","5","Combat","","Pathfinder","1"
"Range","","5","Combat","","Pathfinder","1"
"Ammo","","3","Combat","","Pathfinder","1"
"Special Ammo","","3","Combat","","Pathfinder","1"
"second sneak attack in a round","","1","Fighter","","Pathfinder","1"
"Weapon type","","2","Fighter","","Pathfinder","1"
"Fighter|Level","","2","Fighter","","Pathfinder","1"
"FEAR EFFECT","FEAR EFFECTWILL BONUS","1","Fighter","","Pathfinder","1"
"WILL BONUS","FEAR EFFECTWILL BONUS","1","Fighter","","Pathfinder","1"
"Sneaking Precision","Sneaking Precision    Apply a critical effect to the","1","Fighter","","Pathfinder","1"
"Apply a critical effect to the","Sneaking Precision    Apply a critical effect to the","1","Fighter","","Pathfinder","1"
"Exhausting Critical","","1","Fighter","","Pathfinder","1"
"Tiring Critical","","1","Fighter","","Pathfinder","1"
"Improved Impaling Critical","","1","Fighter","","Pathfinder","1"
"Impaling Critical","","1","Fighter","","Pathfinder","1"
"Stunning Critical","","1","Fighter","","Pathfinder","1"
"Staggering Critical","","1","Fighter","","Pathfinder","1"
"Deafening Critical","","1","Fighter","","Pathfinder","1"
"Blinding Critical","","1","Fighter","","Pathfinder","1"
"Sickening Critical","","1","Fighter","","Pathfinder","1"
"Dispelling Critical","","1","Fighter","","Pathfinder","1"
"Crippling Critical","","1","Fighter","","Pathfinder","1"
"Bleeding Critical","","1","Fighter","","Pathfinder","1"
"Critical Mastery","Critical Mastery    Apply two critical effects at once","1","Fighter","","Pathfinder","1"
"Apply two critical effects at once","Critical Mastery    Apply two critical effects at once","1","Fighter","","Pathfinder","1"
"Level","","4","Fighter","","Pathfinder","1"
"BRAVERY","","1","Fighter","","Pathfinder","1"
"ARMOUR TRAINING","","1","Fighter","","Pathfinder","1"
"WEAPON TRAINING","","1","Fighter","","Pathfinder","1"
"M’wk","","2","Fighter","","Pathfinder","1"
"Basic|Damage","","2","Fighter","","Pathfinder","1"
"Weapon|Training","","2","Fighter","","Pathfinder","1"
"Special properties","","2","Fighter","","Pathfinder","1"
"Base Weapon","","2","Fighter","","Pathfinder","1"
"Penetrating Strike  (","","2","Fighter","","Pathfinder","1"
"Weapon Specialisation  (","","2","Fighter","","Pathfinder","1"
"Greater )","","6","Fighter","","Pathfinder","1"
"Weapon Mastery","","2","Fighter","","Pathfinder","1"
"Improved Critical or Keen weapon","","2","Fighter","","Pathfinder","1"
"Weapon Focus  (","","2","Fighter","","Pathfinder","1"
"dice","","2","Fighter","","Pathfinder","1"
"die","","1","Fighter","","Pathfinder","1"
"Hammer the Gap","Hammer the Gap    On a successful attack","1","Fighter","","Pathfinder","1"
"On a successful attack","Hammer the Gap    On a successful attack","1","Fighter","","Pathfinder","1"
"Death or Glory","Death or Glory    +4 (+1 at levels 11, 16, 20)","1","Fighter","","Pathfinder","1"
"at levels 11, 16, 20)","Death or Glory    +4 (+1 at levels 11, 16, 20)","1","Fighter","","Pathfinder","1"
"Furious Focus","Furious Focus    Ignore power attack penalty for first attack","1","Fighter","","Pathfinder","1"
"Ignore power attack penalty for first attack","Furious Focus    Ignore power attack penalty for first attack","1","Fighter","","Pathfinder","1"
"Power Attack","","1","Fighter","","Pathfinder","1"
"ATTACK","ATTACK ACTIONS","2","Fighter","","Pathfinder","1"
"ACTIONS","ATTACK ACTIONS","2","Fighter","","Pathfinder","1"
"against larger foes","","1","Fighter","","Pathfinder","1"
"to confirm criticals","","2","Fighter","","Pathfinder","1"
"Improved Devastating Strike","Improved Devastating Strike  +2 per die","1","Fighter","","Pathfinder","1"
"per die","Improved Devastating Strike  +2 per die","1","Fighter","","Pathfinder","1"
"Devastating Strike","Devastating Strike    +2 per extra die","1","Fighter","","Pathfinder","1"
"per extra die","Devastating Strike    +2 per extra die","1","Fighter","","Pathfinder","1"
"Greater Vital Strike","","1","Fighter","","Pathfinder","1"
"Improved Vital Strike","","1","Fighter","","Pathfinder","1"
"Vital Strike","Vital Strike    Extra damage dice","1","Fighter","","Pathfinder","1"
"Extra damage dice","Vital Strike    Extra damage dice","1","Fighter","","Pathfinder","1"
"SINGLE","SINGLE ATTACK","1","Fighter","","Pathfinder","1"
"ATTACK","SINGLE ATTACK","1","Fighter","","Pathfinder","1"
"+ 1d6","","1","Fighter","","Pathfinder","1"
"Precise Strike","Precise Strike    When flanking","1","Fighter","","Pathfinder","1"
"When flanking","Precise Strike    When flanking","1","Fighter","","Pathfinder","1"
"Paired Opportunists","Paired Opportunists    When adjacent","1","Fighter","","Pathfinder","1"
"When adjacent","Paired Opportunists    When adjacent","1","Fighter","","Pathfinder","1"
"to attacks of opportunity","","1","Fighter","","Pathfinder","1"
"Outflank","Outflank    When flanking","1","Fighter","","Pathfinder","1"
"When flanking","Outflank    When flanking","1","Fighter","","Pathfinder","1"
"TEAMWORK","TEAMWORK|FEATS","1","Fighter","","Pathfinder","1"
"FEATS","TEAMWORK|FEATS","1","Fighter","","Pathfinder","1"
"per successive hit","","2","Fighter","","Pathfinder","1"
"SUBTOTAL","SUBTOTAL BUFFS & TEAMWORK","1","Fighter","","Pathfinder","1"
"BUFFS & TEAMWORK","SUBTOTAL BUFFS & TEAMWORK","1","Fighter","","Pathfinder","1"
"WEAPON","WEAPON BONUSES","1","Fighter","","Pathfinder","1"
"BONUSES","WEAPON BONUSES","1","Fighter","","Pathfinder","1"
"BUFFS","","1","Fighter","","Pathfinder","1"
"Favoured|Enemy","","1","Fighter","","Pathfinder","1"
"(require","","1","Fighter","","Pathfinder","1"
"Charge","Charge  -2 to AC for the rest of the round","1","Fighter","","Pathfinder","1"
"to","Charge  -2 to AC for the rest of the round","1","Fighter","","Pathfinder","1"
"AC","Charge  -2 to AC for the rest of the round","1","Fighter","","Pathfinder","1"
"for the rest of the round","Charge  -2 to AC for the rest of the round","1","Fighter","","Pathfinder","1"
"Half of Ranger’s|Favoured Enemy|bonus granted to|allies within","Half of Ranger’s|Favoured Enemy|bonus granted to|allies within 30ft","1","Fighter","","Pathfinder","1"
"30ft","Half of Ranger’s|Favoured Enemy|bonus granted to|allies within 30ft","1","Fighter","","Pathfinder","1"
"Morale Bonus","Morale Bonus    Inspire Courage and similar","1","Fighter","","Pathfinder","1"
"Inspire Courage and similar","Morale Bonus    Inspire Courage and similar","1","Fighter","","Pathfinder","1"
"Haste","Haste    One extra attack at full bonus","1","Fighter","","Pathfinder","1"
"One extra attack at full bonus","Haste    One extra attack at full bonus","1","Fighter","","Pathfinder","1"
"Cavalry Formation","Cavalry Formation    Share space, charge through allied mount","1","Fighter","","Pathfinder","1"
"Share space, charge through allied mount","Cavalry Formation    Share space, charge through allied mount","1","Fighter","","Pathfinder","1"
"Broken Wing Gambit","Broken Wing Gambit    Grant +2/+2, get attack of opportunity","1","Fighter","","Pathfinder","1"
"Grant","Broken Wing Gambit    Grant +2/+2, get attack of opportunity","1","Fighter","","Pathfinder","1"
", get attack of opportunity","Broken Wing Gambit    Grant +2/+2, get attack of opportunity","1","Fighter","","Pathfinder","1"
"Improved Back to Back","Improved Back to Back    +2 to ally’s AC","1","Fighter","","Pathfinder","1"
"to ally’s","Improved Back to Back    +2 to ally’s AC","1","Fighter","","Pathfinder","1"
"AC","Improved Back to Back    +2 to ally’s AC","1","Fighter","","Pathfinder","1"
"Back to Back","Back to Back    +2 to AC against flanking","1","Fighter","","Pathfinder","1"
"to","Back to Back    +2 to AC against flanking","1","Fighter","","Pathfinder","1"
"AC","Back to Back    +2 to AC against flanking","1","Fighter","","Pathfinder","1"
"against flanking","Back to Back    +2 to AC against flanking","1","Fighter","","Pathfinder","1"
"Target of Opportunity","Target of Opportunity    Extra attack when ally hits with ranged","1","Fighter","","Pathfinder","1"
"Extra attack when ally hits with ranged","Target of Opportunity    Extra attack when ally hits with ranged","1","Fighter","","Pathfinder","1"
"Tandem Trip","Tandem Trip    When ally is adjacent, roll twice for trip CMB","1","Fighter","","Pathfinder","1"
"When ally is adjacent, roll twice for trip","Tandem Trip    When ally is adjacent, roll twice for trip CMB","1","Fighter","","Pathfinder","1"
"CMB","Tandem Trip    When ally is adjacent, roll twice for trip CMB","1","Fighter","","Pathfinder","1"
"Shake It Off","Shake It Off    +1 to all saving throws per adjacent ally","1","Fighter","","Pathfinder","1"
"to all saving throws per adjacent ally","Shake It Off    +1 to all saving throws per adjacent ally","1","Fighter","","Pathfinder","1"
"Seize the Moment","Seize the Moment    AoO when ally confirms critical hit","1","Fighter","","Pathfinder","1"
"AoO when ally confirms critical hit","Seize the Moment    AoO when ally confirms critical hit","1","Fighter","","Pathfinder","1"
"Pack Attack","Pack Attack    Ally’s attack allows you to take 5ft step","1","Fighter","","Pathfinder","1"
"Ally’s attack allows you to take","Pack Attack    Ally’s attack allows you to take 5ft step","1","Fighter","","Pathfinder","1"
"5ft","Pack Attack    Ally’s attack allows you to take 5ft step","1","Fighter","","Pathfinder","1"
"step","Pack Attack    Ally’s attack allows you to take 5ft step","1","Fighter","","Pathfinder","1"
"Improved Feint Partner","Improved Feint Partner    When ally feints, gain AoO","1","Fighter","","Pathfinder","1"
"When ally feints, gain AoO","Improved Feint Partner    When ally feints, gain AoO","1","Fighter","","Pathfinder","1"
"Feint Partner","Feint Partner    When ally feints, enemy loses DEX bonus to AC","1","Fighter","","Pathfinder","1"
"When ally feints, enemy loses","Feint Partner    When ally feints, enemy loses DEX bonus to AC","1","Fighter","","Pathfinder","1"
"DEX","Feint Partner    When ally feints, enemy loses DEX bonus to AC","1","Fighter","","Pathfinder","1"
"bonus to","Feint Partner    When ally feints, enemy loses DEX bonus to AC","1","Fighter","","Pathfinder","1"
"AC","Feint Partner    When ally feints, enemy loses DEX bonus to AC","1","Fighter","","Pathfinder","1"
"Escape Route","Escape Route    Don’t provoke AoO when adjacent to an ally","1","Fighter","","Pathfinder","1"
"Don’t provoke AoO when adjacent to an ally","Escape Route    Don’t provoke AoO when adjacent to an ally","1","Fighter","","Pathfinder","1"
"Coordinated Charge","Coordinated Charge    Charge the same foe as an ally","1","Fighter","","Pathfinder","1"
"Charge the same foe as an ally","Coordinated Charge    Charge the same foe as an ally","1","Fighter","","Pathfinder","1"
"Cleave","Cleave    Extra attack if you hit","1","Fighter","","Pathfinder","1"
"Extra attack if you hit","Cleave    Extra attack if you hit","1","Fighter","","Pathfinder","1"
"Improved Cleaving Finish","Improved Cleaving Finish    Any number per round","1","Fighter","","Pathfinder","1"
"Any number per round","Improved Cleaving Finish    Any number per round","1","Fighter","","Pathfinder","1"
"Cleaving Finish","Cleaving Finish    Extra attack if enemy is knocked out","1","Fighter","","Pathfinder","1"
"Extra attack if enemy is knocked out","Cleaving Finish    Extra attack if enemy is knocked out","1","Fighter","","Pathfinder","1"
"Great Cleave","Great Cleave    Any number of extra attacks per round","1","Fighter","","Pathfinder","1"
"Any number of extra attacks per round","Great Cleave    Any number of extra attacks per round","1","Fighter","","Pathfinder","1"
"WEAPON MASTERY","","1","Fighter","","Pathfinder","1"
"ATTACK FEATS","","1","Fighter","","Pathfinder","1"
"Allied Spellcaster","Allied Spellcaster    +2 to overcome spell resistance","1","Fighter","","Pathfinder","1"
"to overcome spell resistance","Allied Spellcaster    +2 to overcome spell resistance","1","Fighter","","Pathfinder","1"
"Swap Places","Swap Places    Switch places with an ally","1","Fighter","","Pathfinder","1"
"Switch places with an ally","Swap Places    Switch places with an ally","1","Fighter","","Pathfinder","1"
"Shielded Caster","Shielded Caster    +4 to concentration checks","1","Fighter","","Pathfinder","1"
"to concentration checks","Shielded Caster    +4 to concentration checks","1","Fighter","","Pathfinder","1"
"Shield Wall","Shield Wall    +1 / +2 to AC when both using shields","1","Fighter","","Pathfinder","1"
"to","Shield Wall    +1 / +2 to AC when both using shields","1","Fighter","","Pathfinder","1"
"AC","Shield Wall    +1 / +2 to AC when both using shields","1","Fighter","","Pathfinder","1"
"when both using shields","Shield Wall    +1 / +2 to AC when both using shields","1","Fighter","","Pathfinder","1"
"Lookout","Lookout    Act in surprise round if ally can act","1","Fighter","","Pathfinder","1"
"Act in surprise round if ally can act","Lookout    Act in surprise round if ally can act","1","Fighter","","Pathfinder","1"
"Duck and Cover","Duck and Cover    Take ally’s result on reflex save","1","Fighter","","Pathfinder","1"
"Take ally’s result on reflex save","Duck and Cover    Take ally’s result on reflex save","1","Fighter","","Pathfinder","1"
"Coordinated Manoeuvres","Coordinated Manoeuvres    +2 to CMB","1","Fighter","","Pathfinder","1"
"to","Coordinated Manoeuvres    +2 to CMB","1","Fighter","","Pathfinder","1"
"CMB","Coordinated Manoeuvres    +2 to CMB","1","Fighter","","Pathfinder","1"
"Coordinated Defence","Coordinated Defence    +2 to CMD","1","Fighter","","Pathfinder","1"
"to","Coordinated Defence    +2 to CMD","1","Fighter","","Pathfinder","1"
"CMD","Coordinated Defence    +2 to CMD","1","Fighter","","Pathfinder","1"
"CRITICAL","CRITICAL EFFECTS","1","Fighter","","Pathfinder","1"
"EFFECTS","CRITICAL EFFECTS","1","Fighter","","Pathfinder","1"
"Greater Weapon Specialisation","","1","Fighter","","Pathfinder","1"
"Multiplier","","1","Fighter","","Pathfinder","1"
"Weapon Mastery","Weapon Mastery    Increased critical range and always confirm critical hits","1","Fighter","","Pathfinder","1"
"Increased critical range and always confirm critical hits","Weapon Mastery    Increased critical range and always confirm critical hits","1","Fighter","","Pathfinder","1"
"(Round down)","","1","Fighter","","Pathfinder","1"
"Base|Attack|Bonus","","1","Fighter","","Pathfinder","1"
"Threat range","","1","Fighter","","Pathfinder","1"
"Improved Critical / Keen weapon / Keen magical effect","","1","Fighter","","Pathfinder","1"
"Weapon Specialisation:","","1","Fighter","","Pathfinder","1"
"Greater Penetrating Strike","Greater Penetrating Strike    Ignore damage reduction up to 10/—","1","Fighter","","Pathfinder","1"
"Ignore damage reduction up to","Greater Penetrating Strike    Ignore damage reduction up to 10/—","1","Fighter","","Pathfinder","1"
"Penetrating Strike","Penetrating Strike    Ignore damage reduction up to 5/—","1","Fighter","","Pathfinder","1"
"Ignore damage reduction up to","Penetrating Strike    Ignore damage reduction up to 5/—","1","Fighter","","Pathfinder","1"
"Greater Weapon Focus","","1","Fighter","","Pathfinder","1"
"Critical Focus","","2","Fighter","","Pathfinder","1"
"Masterwork","Masterwork     Doesn’t stack with magic bonus","1","Fighter","","Pathfinder","1"
"Doesn’t stack with magic bonus","Masterwork     Doesn’t stack with magic bonus","1","Fighter","","Pathfinder","1"
"Weapon Focus:","","1","Fighter","","Pathfinder","1"
"Off-hand weapon","Off-hand weapon    (2 less for a light weapon)","1","Fighter","","Pathfinder","1"
"less for a light weapon)","Off-hand weapon    (2 less for a light weapon)","1","Fighter","","Pathfinder","1"
"DR 5/— when wearing armour or using a shield","","1","Fighter","","Pathfinder","1"
"ARMOUR CHECK|PENALTY","ARMOUR CHECK|PENALTY REDUCTION","1","Fighter","","Pathfinder","1"
"REDUCTION","ARMOUR CHECK|PENALTY REDUCTION","1","Fighter","","Pathfinder","1"
"MAX ARMOUR|DEX","MAX ARMOUR|DEX BONUS","1","Fighter","","Pathfinder","1"
"BONUS","MAX ARMOUR|DEX BONUS","1","Fighter","","Pathfinder","1"
"Two-handed weapon","","1","Fighter","","Pathfinder","1"
"Two-weapon fighting","Two-weapon fighting    Reduces penalty to:","1","Fighter","","Pathfinder","1"
"Reduces penalty to:","Two-weapon fighting    Reduces penalty to:","1","Fighter","","Pathfinder","1"
"Double Slice","Double Slice    No damage penalty","1","Fighter","","Pathfinder","1"
"No damage penalty","Double Slice    No damage penalty","1","Fighter","","Pathfinder","1"
"Weapon Finesse","Weapon Finesse  Use DEX for melee attack","1","Fighter","","Pathfinder","1"
"Use","Weapon Finesse  Use DEX for melee attack","1","Fighter","","Pathfinder","1"
"DEX","Weapon Finesse  Use DEX for melee attack","1","Fighter","","Pathfinder","1"
"for melee attack","Weapon Finesse  Use DEX for melee attack","1","Fighter","","Pathfinder","1"
"STR","","2","Fighter","","Pathfinder","1"
"DEX","","1","Fighter","","Pathfinder","1"
"TEAMWORK FEATS","","1","Fighter","","Pathfinder","1"
"ATTACK BONUS","","1","Fighter","","Pathfinder","1"
"CRIT","","1","Fighter","","Pathfinder","1"
"DMG","","1","Fighter","","Pathfinder","1"
"MELEE","","1","Fighter","","Pathfinder","1"
"FIGHTER","","1","Fighter","","Pathfinder","1"
"Heavy Load","","1","Inventory without","","Pathfinder","1"
"lb","","12","Inventory without","","Pathfinder","1"
"Medium Load","","1","Inventory without","","Pathfinder","1"
"Light Load","","1","Inventory without","","Pathfinder","1"
"Debts","","1","Inventory without","","Pathfinder","1"
"Valuables","","1","Inventory without","","Pathfinder","1"
