"Original","Part of","Count","File","Volume","Game","Level"
"WIS","","2","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Concentration","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Cleric|Level","","3","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"CHA","","2","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"WILL","WILL|SAVE DC","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"SAVE DC","WILL|SAVE DC","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Misc","","3","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"(Round up)","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"(Round down)","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"ENERGY","ENERGY|ROLL","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"ROLL","ENERGY|ROLL","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"CHANNEL ENERGY","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"SPELLS","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"DOMAINS","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Evil Cleric","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Inflict Wounds","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Cure Wounds","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Channel Negative Energy","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Good Cleric","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Channel Positive Energy","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"OF","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"CLERIC","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"4d8","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"3d8","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"2d8","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"1d8","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Mass Spell Level","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Bonus Spells","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"WIS - 12","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"WIS - 8","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"WIS - 4","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Base|Spells","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Spells|per day","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Spell|Save DC","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Spell Level","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Level","","3","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"+ Level","","4","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Heal / Harm","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Critical Wounds","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Serious Wounds","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Moderate Wounds","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Light Wounds","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Uses|per day","","2","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Granted Power","","2","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"DC","","2","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Today","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"CHANNEL","CHANNEL|PER DAY","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"PER DAY","CHANNEL|PER DAY","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"CURE / INFLICT","","1","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Domain","","2","Pathfinder/Core/Cleric","Core Rulebook","Pathfinder","1"
"Size|Modifier","","6","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"BAB","","5","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Base|Attack Bonus","","5","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"RANGED ATTACK","RANGED ATTACK|BONUS","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"BONUS","RANGED ATTACK|BONUS","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"DEX","","6","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Misc","","7","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"MELEE ATTACK","MELEE ATTACK|BONUS","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"BONUS","MELEE ATTACK|BONUS","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"STR","","4","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"EFFECTS","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"ARMOUR CLASS","","2","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"HEALTH","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"COMBAT ABILITIES","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"METAMAGIC","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"FLAT-FOOTED","FLAT-FOOTED|CMD","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"CMD","FLAT-FOOTED|CMD","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"CMD","","3","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Deflection|Modifier","","3","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Dodge|Modifier","","2","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"COMBAT MANOEUVRE","COMBAT MANOEUVRE|DEFENCE","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"DEFENCE","COMBAT MANOEUVRE|DEFENCE","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Temp CMD","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"CMB","","2","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Temp CMB","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"AC","","4","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Temp AC","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Conditional Modifiers","","4","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Damage Reduction","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Notes","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Spell Resistance","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Natural|Armour","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Shield AC","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Armour AC","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"FLAT-FOOTED","FLAT-FOOTED ARMOUR CLASS","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"ARMOUR CLASS","FLAT-FOOTED ARMOUR CLASS","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"TOUCH","TOUCH ARMOUR CLASS","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"ARMOUR CLASS","TOUCH ARMOUR CLASS","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"hp","","3","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Non-lethal","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Wounds","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Dying","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Unconscious","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Stable","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"HIT POINTS","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"SAVES","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"WILL","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"REF","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"FORT","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"WIS","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"WILL","WILL SAVE","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"SAVE","WILL SAVE","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"REFLEX","REFLEX SAVE","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"SAVE","REFLEX SAVE","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Improved|Evasion","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Trap|Sense","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Endurance","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Evasion","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Base","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Racial","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Temp","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"FORTITUDE","FORTITUDE SAVE","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"SAVE","FORTITUDE SAVE","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"CON","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Temp Damage|Bonus","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Temp Attack|Bonus","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Power|Attack","","2","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Nerfs","","2","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Morale|Bonus","","2","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Buffs","","2","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"COMBAT MANOEUVRES","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"BASE ATTACK","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"SPEED","","2","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"INITIATIVE","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"COMBAT MANOEUVRE","COMBAT MANOEUVRE|BONUS","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"BONUS","COMBAT MANOEUVRE|BONUS","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"RANGED|ATTACK","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"MELEE|ATTACK","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"BASE|ATTACK","BASE|ATTACK BONUS","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"BONUS","BASE|ATTACK BONUS","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"sq","","11","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"ft","","11","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Climb Speed","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Fly Speed","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Swim Speed","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Temp Speed","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Speed with Armour","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"INIT","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Training","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Feats","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"INITIATIVE","INITIATIVE BONUS","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"BONUS","INITIATIVE BONUS","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"ATTACKS","","1","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Damage","","5","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Critical","","5","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Attack Bonus","","5","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Type","","5","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Range","","5","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Ammo","","3","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Special Ammo","","3","Pathfinder/Core/Combat","Core Rulebook","Pathfinder","1"
"Off-hand weapon","Off-hand weapon    (crossbow only)","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"(crossbow only)","Off-hand weapon    (crossbow only)","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Two-weapon fighting","Two-weapon fighting    Reduces penalty to:","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Reduces penalty to:","Two-weapon fighting    Reduces penalty to:","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"second sneak attack in a round","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Weapon type","","2","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Level","","6","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Fighter","","2","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"WILL BONUS","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"FEAR EFFECT","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Apply a critical effect to the","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Sneaking Precision","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Exhausting Critical","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Tiring Critical","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Improved Impaling Critical","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Impaling Critical","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Stunning Critical","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Staggering Critical","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Deafening Critical","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Blinding Critical","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Sickening Critical","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Dispelling Critical","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Crippling Critical","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Bleeding Critical","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Critical Mastery","Critical Mastery    Apply two critical effects at once","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Apply two critical effects at once","Critical Mastery    Apply two critical effects at once","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"BRAVERY","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"ARMOUR TRAINING","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"WEAPON TRAINING","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"M’wk","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Damage","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Basic","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Training","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Weapon","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Special properties","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Base Weapon","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Penetrating Strike","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Weapon Specialisation","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Weapon Mastery","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Improved Critical or Keen weapon","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Greater )","","3","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Weapon Focus","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"dice","","2","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"die","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"to confirm criticals","","2","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Improved Devastating Strike","Improved Devastating Strike  +2 per die","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"per die","Improved Devastating Strike  +2 per die","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Devastating Strike","Devastating Strike    +2 per extra die","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"per extra die","Devastating Strike    +2 per extra die","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Greater Vital Strike","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Improved Vital Strike","","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Vital Strike","Vital Strike    Extra damage dice","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Extra damage dice","Vital Strike    Extra damage dice","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Critical Focus","","2","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Greater snap shot","Greater snap shot    Damage and critical confirmation bonus","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Damage and critical confirmation bonus","Greater snap shot    Damage and critical confirmation bonus","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Shot on the run","Shot on the run    Attack at any point during your move","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Attack at any point during your move","Shot on the run    Attack at any point during your move","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Improved snap shot","Improved snap shot    AoO with a ranged weapon within 15ft","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"AoO with a ranged weapon within","Improved snap shot    AoO with a ranged weapon within 15ft","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"15ft","Improved snap shot    AoO with a ranged weapon within 15ft","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"Snap shot","Snap shot    AoO with a ranged weapon within 5ft","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"AoO with a ranged weapon within","Snap shot    AoO with a ranged weapon within 5ft","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
"5ft","Snap shot    AoO with a ranged weapon within 5ft","1","Pathfinder/Core/Fighter (Ranged)","Core Rulebook","Pathfinder","1"
