"Frame number","Original","Translation","Count","Part of","Files","File count"
"1974","RAGE!","","1","Morale bonus to your mount’s strength|modifier during RAGE!|(+2 to Strength score)","Mounted Fury","1"
"1974","(+2 to Strength score)","","1","Morale bonus to your mount’s strength|modifier during RAGE!|(+2 to Strength score)","Mounted Fury","1"
"1975","Increased movement speed for |any creature you ride","","2","","Mounted Fury","1"
"2022","Bestial Mount","","2","","Mounted Fury","1"
"2029","Fast Rider","","2","","Mounted Fury","1"
"2038","BESTIAL MOUNT","","2","","Mounted Fury","1"
"2039","FAST RIDER","","2","","Mounted Fury","1"
"2106","MOUNTED|FURY!","","1","","Mounted Fury","1"
"2106","MOUNTED","","1","MOUNTED|FURY!","Mounted Fury","1"
"2106","FURY!","","1","MOUNTED|FURY!","Mounted Fury","1"
"2107","NATURAL TOUGHNESS|BONUS","","1","","Savage Barbarian","1"
"2107","NATURAL TOUGHNESS","","1","NATURAL TOUGHNESS|BONUS","Savage Barbarian","1"
"2107","BONUS","","1","NATURAL TOUGHNESS|BONUS","Savage Barbarian","1"
"2108","When wearing no armour:","","4","","Savage Barbarian","1"
"2109","Natural armour bonus to AC|(does not stack with natural armour)","","1","","Savage Barbarian","1"
"2109","Natural armour bonus to","","1","Natural armour bonus to AC|(does not stack with natural armour)","Savage Barbarian","1"
"2109","AC","","1","Natural armour bonus to AC|(does not stack with natural armour)","Savage Barbarian","1"
"2109","(does not stack with natural armour)","","1","Natural armour bonus to AC|(does not stack with natural armour)","Savage Barbarian","1"
"2111","NAKED COURAGE|BONUS","","1","","Savage Barbarian","1"
"2111","NAKED COURAGE","","1","NAKED COURAGE|BONUS","Savage Barbarian","1"
"2111","BONUS","","1","NAKED COURAGE|BONUS","Savage Barbarian","1"
"2117","Dodge bonus to AC, and morale bonus|to saving throws against fear","","1","","Savage Barbarian","1"
"2117","Dodge bonus to","","1","Dodge bonus to AC, and morale bonus|to saving throws against fear","Savage Barbarian","1"
"2117","AC","","1","Dodge bonus to AC, and morale bonus|to saving throws against fear","Savage Barbarian","1"
"2117",", and morale bonus|to saving throws against fear","","1","Dodge bonus to AC, and morale bonus|to saving throws against fear","Savage Barbarian","1"
"2130","Natural Toughness +3","","2","","Savage Barbarian","1"
"2132","Naked Courage +3","","2","","Savage Barbarian","1"
"2136","Natural Toughness +5","","2","","Savage Barbarian","1"
"2144","Natural Toughness +4","","2","","Savage Barbarian","1"
"2146","Natural Toughness +2","","2","","Savage Barbarian","1"
"2148","Naked Courage +2","","2","","Savage Barbarian","1"
"2150","Natural Toughness +1","","2","","Savage Barbarian","1"
"2154","Naked Courage +1","","2","","Savage Barbarian","1"
"2170","NATURAL TOUGHNESS","","2","","Savage Barbarian","1"
"2171","NAKED COURAGE","","2","","Savage Barbarian","1"
"2237","SAVAGE|BARBARIAN!","","2","","Savage Barbarian","1"
"2238","Subtracted from the bleed damage|you take each round","","2","","Scarred Rager","1"
"2239","Added to the DC of any|fear effects you create","","2","","Scarred Rager","1"
"2240","Against humanoids who are not members of barbarian tribes|When dealing with barbarians, add this bonus to Diplomacy instead","","2","","Scarred Rager","1"
"2242","DC BONUS","","1","","Scarred Rager","1"
"2242","DC","","1","DC BONUS","Scarred Rager","1"
"2242","BONUS","","1","DC BONUS","Scarred Rager","1"
"2248","INTIMIDATE|BONUS","","1","","Scarred Rager","1"
"2248","INTIMIDATE","","1","INTIMIDATE|BONUS","Scarred Rager","1"
"2248","BONUS","","1","INTIMIDATE|BONUS","Scarred Rager","1"
"2249","If you fail a save against becoming dazed, frightened, |shaken or stunned, make a second save to negate|the effect at the start of your next turn","","2","","Scarred Rager","1"
"2250","If you fail a save against becoming nauseated, sickened, |fatigued or exhausted, make a second save to negate|the effect at the start of your next turn","","2","","Scarred Rager","1"
"2255","BLEED DAMAGE RESISTANCE","","1","","Scarred Rager","1"
"2255","BLEED","","1","BLEED DAMAGE RESISTANCE","Scarred Rager","1"
"2255","DAMAGE RESISTANCE","","1","BLEED DAMAGE RESISTANCE","Scarred Rager","1"
"2272","Scarification +5","","2","","Scarred Rager","1"
"2280","Scarification +6","","2","","Scarred Rager","1"
"2290","Scarification +4","","2","","Scarred Rager","1"
"2291","Scarification +3","","2","","Scarred Rager","1"
"2296","Scarification +2","","2","","Scarred Rager","1"
"2298","Improved Tolerance","","2","","Scarred Rager","1"
"2300","Scarification +1","","2","","Scarred Rager","1"
"2302","Tolerance","","2","","Scarred Rager","1"
"2307","Terrifying Visage","","2","","Scarred Rager","1"
"2316","SCARIFICATION","","2","","Scarred Rager","1"
"2317","TOLERANCE","","2","","Scarred Rager","1"
"2318","TERRIFYING VISAGE","","2","","Scarred Rager","1"
"2384","SCARRED|RAGER!","","2","","Scarred Rager","1"
"2385","No penalty when moving across slick surfaces,|whether natural or magical","","2","","Sea Reaver","1"
"2386","Penalties to Perception due to weather are halved","","2","","Sea Reaver","1"
"2387","Ignore concealment by fog, rain, sleet, mist, wind or |other weather effects less than total concealment","","2","","Sea Reaver","1"
"2388","Bonus applies to Acrobatics, Climb, |Profession (sailor), Survival and Swim|checks made in aquatic terrain or|aboard ship","","2","","Sea Reaver","1"
"2389","Ignore the cover bonus to AC of targets partially immersed in water","","1","","Sea Reaver","1"
"2389","Ignore the cover bonus to","","1","Ignore the cover bonus to AC of targets partially immersed in water","Sea Reaver","1"
"2389","AC","","1","Ignore the cover bonus to AC of targets partially immersed in water","Sea Reaver","1"
"2389","of targets partially immersed in water","","1","Ignore the cover bonus to AC of targets partially immersed in water","Sea Reaver","1"
"2390","Move normally through standing water or bog 1ft deep","","2","","Sea Reaver","1"
"2392","Constitution|Score","","2","","Sea Reaver","1"
"2394","BREATH|DURATION","","1","","Sea Reaver","1"
"2394","BREATH","","1","BREATH|DURATION","Sea Reaver","1"
"2394","DURATION","","1","BREATH|DURATION","Sea Reaver","1"
"2396","SAILOR’S BONUS","","1","","Sea Reaver","1"
"2396","SAILOR’S","","1","SAILOR’S BONUS","Sea Reaver","1"
"2396","BONUS","","1","SAILOR’S BONUS","Sea Reaver","1"
"2417","Savage Sailor +5","","2","","Sea Reaver","1"
"2425","Savage Sailor +6","","2","","Sea Reaver","1"
"2435","Savage Sailor +4","","2","","Sea Reaver","1"
"2436","Savage Sailor +3","","2","","Sea Reaver","1"
"2441","Savage Sailor +2","","2","","Sea Reaver","1"
"2443","Sure Footed","","2","","Sea Reaver","1"
"2445","Savage Sailor +1","","2","","Sea Reaver","1"
"2447","Eyes of the Storm","","2","","Sea Reaver","1"
"2452","Marine Terror","","2","","Sea Reaver","1"
"2461","SURE FOOTED","","2","","Sea Reaver","1"
"2462","SAVAGE SAILOR","","2","","Sea Reaver","1"
"2463","EYES OF THE STORM","","2","","Sea Reaver","1"
"2464","MARINE TERROR","","2","","Sea Reaver","1"
"2530","SEA REAVER!","","2","","Sea Reaver","1"
"2531","Blindsight 30ft| • Can see through invisibility, concealment and evenmagical darkness| • Cannot see colours, cannot read invisible writing| • Does not work while deafened| • Works underwater but not in a vacuum","","1","","Superstitious Barbarian","1"
"2531","Blindsight 30ft","","1","Blindsight 30ft| • Can see through invisibility, concealment and evenmagical darkness| • Cannot see colours, cannot read invisible writing| • Does not work while deafened| • Works underwater but not in a vacuum","Superstitious Barbarian","1"
"2531","• Can see through invisibility, concealment and evenmagical darkness| • Cannot see colours, cannot read invisible writing| • Does not work while deafened| • Works underwater but not in a vacuum","","1","Blindsight 30ft| • Can see through invisibility, concealment and evenmagical darkness| • Cannot see colours, cannot read invisible writing| • Does not work while deafened| • Works underwater but not in a vacuum","Superstitious Barbarian","1"
"2532","Blindsense 30ft| • Notice things you cannot see| • Needs a line of sight to the target| • Targets have total concealment (50% miss chance)","","1","","Superstitious Barbarian","1"
"2532","Blindsense 30ft","","1","Blindsense 30ft| • Notice things you cannot see| • Needs a line of sight to the target| • Targets have total concealment (50% miss chance)","Superstitious Barbarian","1"
"2532","• Notice things you cannot see| • Needs a line of sight to the target| • Targets have total concealment (50% miss chance)","","1","Blindsense 30ft| • Notice things you cannot see| • Needs a line of sight to the target| • Targets have total concealment (50% miss chance)","Superstitious Barbarian","1"
"2533","Scent 30ft| • Detect enemies, determine direction as a move action| • Track creatures using Survival| • Range of 30ft, or 60ft downwind, 15ft upwind;strong smells double range, overpowering smells triple","","1","","Superstitious Barbarian","1"
"2533","Scent 30ft","","1","Scent 30ft| • Detect enemies, determine direction as a move action| • Track creatures using Survival| • Range of 30ft, or 60ft downwind, 15ft upwind;strong smells double range, overpowering smells triple","Superstitious Barbarian","1"
"2533","• Detect enemies, determine direction as a move action| • Track creatures using Survival| • Range of","","1","Scent 30ft| • Detect enemies, determine direction as a move action| • Track creatures using Survival| • Range of 30ft, or 60ft downwind, 15ft upwind;strong smells double range, overpowering smells triple","Superstitious Barbarian","1"
"2533","30ft","","1","Scent 30ft| • Detect enemies, determine direction as a move action| • Track creatures using Survival| • Range of 30ft, or 60ft downwind, 15ft upwind;strong smells double range, overpowering smells triple","Superstitious Barbarian","1"
"2533",", or","","1","Scent 30ft| • Detect enemies, determine direction as a move action| • Track creatures using Survival| • Range of 30ft, or 60ft downwind, 15ft upwind;strong smells double range, overpowering smells triple","Superstitious Barbarian","1"
"2533","60ft","","1","Scent 30ft| • Detect enemies, determine direction as a move action| • Track creatures using Survival| • Range of 30ft, or 60ft downwind, 15ft upwind;strong smells double range, overpowering smells triple","Superstitious Barbarian","1"
"2533","downwind,","","1","Scent 30ft| • Detect enemies, determine direction as a move action| • Track creatures using Survival| • Range of 30ft, or 60ft downwind, 15ft upwind;strong smells double range, overpowering smells triple","Superstitious Barbarian","1"
"2533","15ft","","1","Scent 30ft| • Detect enemies, determine direction as a move action| • Track creatures using Survival| • Range of 30ft, or 60ft downwind, 15ft upwind;strong smells double range, overpowering smells triple","Superstitious Barbarian","1"
"2533","upwind;strong smells double range, overpowering smells triple","","1","Scent 30ft| • Detect enemies, determine direction as a move action| • Track creatures using Survival| • Range of 30ft, or 60ft downwind, 15ft upwind;strong smells double range, overpowering smells triple","Superstitious Barbarian","1"
"2534","Darkvision 60ft| • Can see without any light at all| • Invisible objects are still invisible| • Darkvision is black and white","","1","","Superstitious Barbarian","1"
"2534","Darkvision 60ft","","1","Darkvision 60ft| • Can see without any light at all| • Invisible objects are still invisible| • Darkvision is black and white","Superstitious Barbarian","1"
"2534","• Can see without any light at all| • Invisible objects are still invisible| • Darkvision is black and white","","1","Darkvision 60ft| • Can see without any light at all| • Invisible objects are still invisible| • Darkvision is black and white","Superstitious Barbarian","1"
"2535","Low-light Vision| • Can see twice as far as normal in dim light| • Can see outdoors on a moonlit night as clearly as during the day| • Low-light vision is color vision","","1","","Superstitious Barbarian","1"
"2535","Low-light Vision","","1","Low-light Vision| • Can see twice as far as normal in dim light| • Can see outdoors on a moonlit night as clearly as during the day| • Low-light vision is color vision","Superstitious Barbarian","1"
"2535","• Can see twice as far as normal in dim light| • Can see outdoors on a moonlit night as clearly as during the day| • Low-light vision is color vision","","1","Low-light Vision| • Can see twice as far as normal in dim light| • Can see outdoors on a moonlit night as clearly as during the day| • Low-light vision is color vision","Superstitious Barbarian","1"
"2536","Bonus to initiative and AC during surprise rounds","","1","","Superstitious Barbarian","1"
"2536","Bonus to initiative and","","1","Bonus to initiative and AC during surprise rounds","Superstitious Barbarian","1"
"2536","AC","","1","Bonus to initiative and AC during surprise rounds","Superstitious Barbarian","1"
"2536","during surprise rounds","","1","Bonus to initiative and AC during surprise rounds","Superstitious Barbarian","1"
"2541","SIXTH|SENSE","","1","","Superstitious Barbarian","1"
"2541","SIXTH","","1","SIXTH|SENSE","Superstitious Barbarian","1"
"2541","SENSE","","1","SIXTH|SENSE","Superstitious Barbarian","1"
"2566","Scent","","2","","Superstitious Barbarian","1"
"2568","Sixth Sense +5","","2","","Superstitious Barbarian","1"
"2572","Blindsight 30ft","","2","","Superstitious Barbarian","1"
"2576","Sixth Sense +6","","2","","Superstitious Barbarian","1"
"2582","Blindsense 30ft","","2","","Superstitious Barbarian","1"
"2584","Darkvision 60ft","","2","","Superstitious Barbarian","1"
"2586","Sixth Sense +4","","2","","Superstitious Barbarian","1"
"2587","Sixth Sense +3","","2","","Superstitious Barbarian","1"
"2590","Low-light Vision","","2","","Superstitious Barbarian","1"
"2592","Sixth Sense +2","","2","","Superstitious Barbarian","1"
"2596","Sixth Sense +1","","2","","Superstitious Barbarian","1"
"2612","KEEN SENSES","","2","","Superstitious Barbarian","1"
"2613","SIXTH SENSE","","2","","Superstitious Barbarian","1"
"2678","SUPERSTITIOUS|BARBARIAN!","","1","","Superstitious Barbarian","1"
"2678","SUPERSTITIOUS","","1","SUPERSTITIOUS|BARBARIAN!","Superstitious Barbarian","1"
"2678","BARBARIAN!","","1","SUPERSTITIOUS|BARBARIAN!","Superstitious Barbarian","1"
"2679","Reduced effective reach for |one designated attacker","","2","","Titan Mauler","1"
"2682","Reduce the penalty for using oversized|weapons, to a minimum of 0","","2","","Titan Mauler","1"
"2683","Gain the benefit of Enlarge Person|Costs 2 rounds of rage per round, and become exhausted|rather than fatigued when rage ends.","","2","","Titan Mauler","1"
"2684","May wield a two-handed weapon in one hand|Damage is calculated as for a one-handed weapon","","2","","Titan Mauler","1"
"2686","ATTACK PENALTY|REDUCTION","","1","","Titan Mauler","1"
"2686","ATTACK PENALTY","","1","ATTACK PENALTY|REDUCTION","Titan Mauler","1"
"2686","REDUCTION","","1","ATTACK PENALTY|REDUCTION","Titan Mauler","1"
"2695","Bonus to attack rolls and dodge bonus to AC|when fighting larger creatures","","1","","Titan Mauler","1"
"2695","Bonus to attack rolls and dodge bonus to","","1","Bonus to attack rolls and dodge bonus to AC|when fighting larger creatures","Titan Mauler","1"
"2695","AC","","1","Bonus to attack rolls and dodge bonus to AC|when fighting larger creatures","Titan Mauler","1"
"2695","when fighting larger creatures","","1","Bonus to attack rolls and dodge bonus to AC|when fighting larger creatures","Titan Mauler","1"
"2711","Massive Weapons -5","","2","","Titan Mauler","1"
"2713","Titanic RAGE!","","1","","Titan Mauler","1"
"2713","Titanic","","1","Titanic RAGE!","Titan Mauler","1"
"2713","RAGE!","","1","Titanic RAGE!","Titan Mauler","1"
"2719","Massive Weapons -6","","2","","Titan Mauler","1"
"2729","Massive Weapons -4","","2","","Titan Mauler","1"
"2730","Massive Weapons -3","","2","","Titan Mauler","1"
"2735","Massive Weapons -2","","2","","Titan Mauler","1"
"2737","Evade Reach 5ft","","2","","Titan Mauler","1"
"2739","Massive Weapons -1","","2","","Titan Mauler","1"
"2741","Jotungrip","","2","","Titan Mauler","1"
"2744","Evade Reach 15ft","","2","","Titan Mauler","1"
"2746","Evade Reach 10ft","","4","","Titan Mauler","1"
"2752","Big Game Hunter","","2","","Titan Mauler","1"
"2761","TITANIC RAGE!","","1","","Titan Mauler","1"
"2761","TITANIC","","1","TITANIC RAGE!","Titan Mauler","1"
"2761","RAGE!","","1","TITANIC RAGE!","Titan Mauler","1"
"2762","EVADE REACH","","2","","Titan Mauler","1"
"2763","MASSIVE WEAPONS","","2","","Titan Mauler","1"
"2764","JOTUNGRIP","","2","","Titan Mauler","1"
"2765","BIG GAME HUNTER","","2","","Titan Mauler","1"
"2831","TITAN MAULER!","","2","","Titan Mauler","1"
"2832","TROPHY FETISH","","2","","True Primitive","1"
"2834","Armour gains a bonus to saving throws.","","2","","True Primitive","1"
